"No.","Time","Source","Destination","Protocol","Length","Info"
"183","27.698445","192.168.239.134","185.199.108.133","TCP","54","40652  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"184","27.698500","185.199.108.133","192.168.239.134","TCP","54","[TCP ACKed unseen segment] 443  >  40652 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"185","27.698544","192.168.239.134","140.82.113.22","TCP","54","41374  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"186","27.698606","192.168.239.134","140.82.113.21","TCP","54","59882  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"187","27.698628","140.82.113.22","192.168.239.134","TCP","54","[TCP ACKed unseen segment] 443  >  41374 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"188","27.698698","140.82.113.21","192.168.239.134","TCP","54","[TCP ACKed unseen segment] 443  >  59882 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"189","30.721233","192.168.239.132","185.199.110.133","TCP","54","58626  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"190","30.721313","185.199.110.133","192.168.239.132","TCP","54","[TCP ACKed unseen segment] 443  >  58626 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"191","34.613867","140.82.113.21","192.168.239.134","TLSv1.2","93","Application Data"
"192","34.614620","192.168.239.134","140.82.113.21","TCP","54","[TCP Previous segment not captured] 59864  >  443 [FIN, ACK] Seq=2 Ack=40 Win=65535 Len=0"
"193","34.614795","140.82.113.21","192.168.239.134","TCP","54","443  >  59864 [ACK] Seq=40 Ack=3 Win=64239 Len=0"
"194","34.864881","140.82.113.21","192.168.239.134","TLSv1.2","78","Application Data"
"195","34.865138","192.168.239.134","140.82.113.21","TCP","54","59864  >  443 [RST] Seq=3 Win=0 Len=0"
"196","35.938163","140.82.113.22","192.168.239.134","TLSv1.2","93","Application Data"
"197","35.938416","192.168.239.134","140.82.113.22","TCP","54","[TCP Previous segment not captured] 41368  >  443 [ACK] Seq=2 Ack=40 Win=65535 Len=0"
"198","35.938773","192.168.239.134","140.82.113.22","TCP","54","41368  >  443 [FIN, ACK] Seq=2 Ack=40 Win=65535 Len=0"
"199","35.938887","140.82.113.22","192.168.239.134","TCP","54","443  >  41368 [ACK] Seq=40 Ack=3 Win=64239 Len=0"
"200","36.178021","140.82.113.22","192.168.239.134","TLSv1.2","78","Application Data"
"201","36.178291","192.168.239.134","140.82.113.22","TCP","54","41368  >  443 [RST] Seq=3 Win=0 Len=0"
"202","40.738375","150.171.74.16","192.168.239.134","TCP","54","443  >  57330 [RST, ACK] Seq=1 Ack=2 Win=64240 Len=0"
"203","41.306557","140.82.113.22","192.168.239.134","TLSv1.2","93","Application Data"
"204","41.306840","192.168.239.134","140.82.113.22","TCP","54","54840  >  443 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"205","41.311377","192.168.239.134","140.82.113.22","TCP","54","54840  >  443 [FIN, ACK] Seq=1 Ack=40 Win=65535 Len=0"
"206","41.311553","140.82.113.22","192.168.239.134","TCP","54","443  >  54840 [ACK] Seq=40 Ack=2 Win=64239 Len=0"
"207","41.561967","140.82.113.22","192.168.239.134","TLSv1.2","78","Application Data"
"208","41.562209","192.168.239.134","140.82.113.22","TCP","54","54840  >  443 [RST] Seq=2 Win=0 Len=0"
"209","42.910669","140.82.113.22","192.168.239.134","TLSv1.2","93","Application Data"
"210","42.911398","192.168.239.134","140.82.113.22","TCP","54","[TCP Previous segment not captured] 54852  >  443 [FIN, ACK] Seq=2 Ack=40 Win=65535 Len=0"
"211","42.911583","140.82.113.22","192.168.239.134","TCP","54","443  >  54852 [ACK] Seq=40 Ack=3 Win=64239 Len=0"
"212","43.157710","140.82.113.22","192.168.239.134","TLSv1.2","78","Application Data"
"213","43.157969","192.168.239.134","140.82.113.22","TCP","54","54852  >  443 [RST] Seq=3 Win=0 Len=0"
"214","45.040302","150.171.73.16","192.168.239.134","TCP","54","443  >  48432 [RST, ACK] Seq=1 Ack=2 Win=64240 Len=0"
"215","47.104880","192.168.239.132","13.107.253.49","TCP","54","[TCP Keep-Alive] 48182  >  443 [ACK] Seq=3532 Ack=64202 Win=65535 Len=0"
"216","49.060275","150.171.73.16","192.168.239.134","TCP","54","443  >  48430 [RST, ACK] Seq=1 Ack=2 Win=64240 Len=0"
"217","52.224699","VMware_10:01:09","VMware_e0:b2:4c","ARP","42","Who has 192.168.239.2? Tell 192.168.239.132"
"218","52.224779","VMware_e0:b2:4c","VMware_10:01:09","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"219","56.371803","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 156#1] 34900  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"220","56.371861","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 158#1] 443  >  34900 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"221","56.371876","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 154#1] 34916  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"222","56.371926","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 157#1] 443  >  34916 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"223","58.126505","52.182.141.63","192.168.239.134","TCP","54","443  >  57030 [RST, ACK] Seq=1 Ack=2 Win=64240 Len=0"
"224","61.492124","VMware_ed:34:8c","VMware_e0:b2:4c","ARP","42","Who has 192.168.239.2? Tell 192.168.239.134"
"225","61.492209","VMware_e0:b2:4c","VMware_ed:34:8c","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"226","61.584557","fe80::203f:8f45:e0ac:55ff","ff02::2","ICMPv6","62","Router Solicitation"
"227","64.308886","192.168.239.132","192.168.239.254","DHCP","323","DHCP Request  - Transaction ID 0xdcbd66ab"
"228","64.308976","192.168.239.130","192.168.239.254","DHCP","323","DHCP Request  - Transaction ID 0x27785e2a"
"229","64.309068","192.168.239.254","192.168.239.132","DHCP","342","DHCP ACK      - Transaction ID 0xdcbd66ab"
"230","64.309094","192.168.239.254","192.168.239.130","DHCP","342","DHCP ACK      - Transaction ID 0x27785e2a"
"231","64.317028","192.168.239.131","192.168.239.254","DHCP","323","DHCP Request  - Transaction ID 0x227254d0"
"232","64.317121","192.168.239.254","192.168.239.131","DHCP","342","DHCP ACK      - Transaction ID 0x227254d0"
"233","64.320752","192.168.239.133","192.168.239.254","DHCP","323","DHCP Request  - Transaction ID 0xeea7287c"
"234","64.320827","192.168.239.254","192.168.239.133","DHCP","342","DHCP ACK      - Transaction ID 0xeea7287c"
"235","64.517637","192.168.239.131","192.168.239.2","DNS","100","Standard query 0xaaa4 A connectivity-check.ubuntu.com OPT"
"236","64.517798","192.168.239.130","192.168.239.2","DNS","100","Standard query 0x61e9 A connectivity-check.ubuntu.com OPT"
"237","64.517920","192.168.239.133","192.168.239.2","DNS","100","Standard query 0x3c21 A connectivity-check.ubuntu.com OPT"
"238","64.518234","192.168.239.132","192.168.239.2","DNS","100","Standard query 0x0685 A connectivity-check.ubuntu.com OPT"
"239","64.520233","192.168.239.2","192.168.239.131","DNS","292","Standard query response 0xaaa4 A connectivity-check.ubuntu.com A 185.125.190.98 A 185.125.190.17 A 91.189.91.97 A 91.189.91.96 A 91.189.91.48 A 185.125.190.96 A 91.189.91.49 A 185.125.190.18 A 185.125.190.49 A 185.125.190.48 A 185.125.190.97 A 91.189.91.98 OPT"
"240","64.521698","192.168.239.2","192.168.239.132","DNS","292","Standard query response 0x0685 A connectivity-check.ubuntu.com A 185.125.190.97 A 185.125.190.18 A 91.189.91.49 A 185.125.190.96 A 185.125.190.49 A 91.189.91.96 A 185.125.190.48 A 185.125.190.98 A 91.189.91.48 A 185.125.190.17 A 91.189.91.97 A 91.189.91.98 OPT"
"241","64.521782","192.168.239.2","192.168.239.133","DNS","292","Standard query response 0x3c21 A connectivity-check.ubuntu.com A 185.125.190.49 A 185.125.190.48 A 185.125.190.18 A 185.125.190.98 A 185.125.190.97 A 91.189.91.97 A 91.189.91.96 A 91.189.91.49 A 91.189.91.98 A 185.125.190.17 A 91.189.91.48 A 185.125.190.96 OPT"
"242","64.522236","192.168.239.132","185.125.190.98","TCP","74","54540  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=681312999 TSecr=0 WS=128"
"243","64.526159","192.168.239.2","192.168.239.130","DNS","292","Standard query response 0x61e9 A connectivity-check.ubuntu.com A 185.125.190.96 A 91.189.91.48 A 91.189.91.98 A 185.125.190.48 A 185.125.190.97 A 91.189.91.96 A 91.189.91.97 A 91.189.91.49 A 185.125.190.49 A 185.125.190.17 A 185.125.190.98 A 185.125.190.18 OPT"
"244","64.564180","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 173#1] 34902  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"245","64.564233","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 174#1] 443  >  34902 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"246","64.731537","185.125.190.98","192.168.239.132","TCP","58","80  >  54540 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"247","64.731891","192.168.239.132","185.125.190.98","TCP","54","54540  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"248","64.732103","192.168.239.132","185.125.190.98","HTTP","142","GET / HTTP/1.1 "
"249","64.732260","185.125.190.98","192.168.239.132","TCP","54","80  >  54540 [ACK] Seq=1 Ack=89 Win=64240 Len=0"
"250","64.943709","185.125.190.98","192.168.239.132","HTTP","239","HTTP/1.1 204 No Content "
"251","64.944167","192.168.239.132","185.125.190.98","TCP","54","54540  >  80 [FIN, ACK] Seq=89 Ack=187 Win=64054 Len=0"
"252","64.944280","185.125.190.98","192.168.239.132","TCP","54","80  >  54540 [ACK] Seq=187 Ack=90 Win=64239 Len=0"
"253","69.632346","VMware_10:01:1d","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.133"
"254","69.632409","VMware_e0:b2:4c","VMware_10:01:1d","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"255","69.632529","VMware_10:01:ff","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.130"
"256","69.632555","VMware_e0:b2:4c","VMware_10:01:ff","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"257","69.632584","VMware_10:01:13","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.131"
"258","69.632638","VMware_10:01:1d","VMware_ea:bf:a1","ARP","60","Who has 192.168.239.254? Tell 192.168.239.133"
"259","69.632645","VMware_e0:b2:4c","VMware_10:01:13","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"260","69.632674","VMware_10:01:13","VMware_ea:bf:a1","ARP","60","Who has 192.168.239.254? Tell 192.168.239.131"
"261","69.632744","VMware_10:01:ff","VMware_ea:bf:a1","ARP","60","Who has 192.168.239.254? Tell 192.168.239.130"
"262","69.632767","VMware_ea:bf:a1","VMware_10:01:1d","ARP","42","192.168.239.254 is at 00:50:56:ea:bf:a1"
"263","69.632805","VMware_10:01:09","VMware_ea:bf:a1","ARP","42","Who has 192.168.239.254? Tell 192.168.239.132"
"264","69.632824","VMware_ea:bf:a1","VMware_10:01:13","ARP","42","192.168.239.254 is at 00:50:56:ea:bf:a1"
"265","69.632904","VMware_ea:bf:a1","VMware_10:01:ff","ARP","42","192.168.239.254 is at 00:50:56:ea:bf:a1"
"266","69.632963","VMware_ea:bf:a1","VMware_10:01:09","ARP","42","192.168.239.254 is at 00:50:56:ea:bf:a1"
"267","72.756357","192.168.239.134","140.82.113.21","TCP","54","[TCP Dup ACK 186#1] 59882  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"268","72.756412","140.82.113.21","192.168.239.134","TCP","54","[TCP Dup ACK 188#1] 443  >  59882 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"269","72.756520","192.168.239.134","140.82.113.22","TCP","54","[TCP Dup ACK 185#1] 41374  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"270","72.756552","192.168.239.134","185.199.108.133","TCP","54","[TCP Dup ACK 183#1] 40652  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"271","72.756565","140.82.113.22","192.168.239.134","TCP","54","[TCP Dup ACK 187#1] 443  >  41374 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"272","72.756620","185.199.108.133","192.168.239.134","TCP","54","[TCP Dup ACK 184#1] 443  >  40652 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"273","74.452637","VMware_c0:00:08","VMware_e0:b2:4c","ARP","42","Who has 192.168.239.2? Tell 192.168.239.1"
"274","75.448718","VMware_c0:00:08","VMware_e0:b2:4c","ARP","42","Who has 192.168.239.2? Tell 192.168.239.1"
"275","75.776154","192.168.239.132","185.199.110.133","TCP","54","[TCP Dup ACK 189#1] 58626  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"276","75.776221","185.199.110.133","192.168.239.132","TCP","54","[TCP Dup ACK 190#1] 443  >  58626 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"277","76.447502","VMware_c0:00:08","VMware_e0:b2:4c","ARP","42","Who has 192.168.239.2? Tell 192.168.239.1"
"278","88.975122","192.168.239.134","185.125.190.56","NTP","90","NTP Version 4, client"
"279","89.200387","185.125.190.56","192.168.239.134","NTP","90","NTP Version 4, server"
"280","89.508491","192.168.239.134","192.168.239.2","DNS","100","Standard query 0x41a8 AAAA connectivity-check.ubuntu.com OPT"
"281","89.508691","192.168.239.135","192.168.239.2","DNS","100","Standard query 0xd35b AAAA connectivity-check.ubuntu.com OPT"
"282","89.508790","192.168.239.136","192.168.239.2","DNS","100","Standard query 0x58c8 AAAA connectivity-check.ubuntu.com OPT"
"283","89.508867","192.168.239.137","192.168.239.2","DNS","100","Standard query 0x6141 AAAA connectivity-check.ubuntu.com OPT"
"284","89.510792","192.168.239.2","192.168.239.135","DNS","436","Standard query response 0xd35b AAAA connectivity-check.ubuntu.com AAAA 2001:67c:1562::23 AAAA 2620:2d:4000:1::23 AAAA 2620:2d:4002:1::197 AAAA 2620:2d:4002:1::196 AAAA 2620:2d:4000:1::2b AAAA 2620:2d:4000:1::97 AAAA 2620:2d:4000:1::98 AAAA 2001:67c:1562::24 AAAA 2620:2d:4000:1::22 AAAA 2620:2d:4002:1::198 AAAA 2620:2d:4000:1::96 AAAA 2620:2d:4000:1::2a OPT"
"285","89.512859","192.168.239.2","192.168.239.136","DNS","436","Standard query response 0x58c8 AAAA connectivity-check.ubuntu.com AAAA 2620:2d:4000:1::2b AAAA 2620:2d:4000:1::98 AAAA 2001:67c:1562::23 AAAA 2620:2d:4002:1::198 AAAA 2620:2d:4000:1::2a AAAA 2620:2d:4000:1::97 AAAA 2620:2d:4002:1::197 AAAA 2620:2d:4000:1::96 AAAA 2620:2d:4000:1::23 AAAA 2620:2d:4000:1::22 AAAA 2620:2d:4002:1::196 AAAA 2001:67c:1562::24 OPT"
"286","89.512890","192.168.239.2","192.168.239.137","DNS","436","Standard query response 0x6141 AAAA connectivity-check.ubuntu.com AAAA 2001:67c:1562::23 AAAA 2620:2d:4000:1::96 AAAA 2620:2d:4000:1::2b AAAA 2620:2d:4002:1::198 AAAA 2620:2d:4000:1::2a AAAA 2620:2d:4002:1::196 AAAA 2620:2d:4000:1::98 AAAA 2620:2d:4000:1::97 AAAA 2620:2d:4000:1::22 AAAA 2620:2d:4000:1::23 AAAA 2620:2d:4002:1::197 AAAA 2001:67c:1562::24 OPT"
"287","89.516659","192.168.239.2","192.168.239.134","DNS","436","Standard query response 0x41a8 AAAA connectivity-check.ubuntu.com AAAA 2620:2d:4000:1::2a AAAA 2620:2d:4000:1::97 AAAA 2001:67c:1562::23 AAAA 2001:67c:1562::24 AAAA 2620:2d:4002:1::198 AAAA 2620:2d:4002:1::197 AAAA 2620:2d:4000:1::22 AAAA 2620:2d:4000:1::96 AAAA 2620:2d:4000:1::2b AAAA 2620:2d:4002:1::196 AAAA 2620:2d:4000:1::23 AAAA 2620:2d:4000:1::98 OPT"
"288","90.418770","VMware_e0:b2:4c","Broadcast","ARP","42","Who has 192.168.239.132? Tell 192.168.239.2"
"289","90.419119","VMware_10:01:09","VMware_e0:b2:4c","ARP","42","192.168.239.132 is at 00:0c:29:10:01:09"
"290","90.419155","13.107.253.49","192.168.239.132","TLSv1.3","117","Application Data, Application Data"
"291","90.419211","VMware_10:01:ff","VMware_e0:b2:4c","ARP","60","192.168.239.132 is at 00:0c:29:10:01:ff"
"292","90.419242","VMware_10:01:1d","VMware_e0:b2:4c","ARP","60","192.168.239.132 is at 00:0c:29:10:01:1d"
"293","90.419380","VMware_10:01:13","VMware_e0:b2:4c","ARP","60","192.168.239.132 is at 00:0c:29:10:01:13"
"294","90.420356","192.168.239.132","13.107.253.49","TCP","54","48182  >  443 [FIN, ACK] Seq=3533 Ack=64266 Win=65535 Len=0"
"295","90.420505","13.107.253.49","192.168.239.132","TCP","54","443  >  48182 [ACK] Seq=64266 Ack=3534 Win=64239 Len=0"
"296","90.937964","fe80::31f1:9c03:32b5:c63","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"297","90.939531","192.168.239.137","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"298","90.940750","fe80::fa12:9c9c:16cc:6871","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"299","90.941429","192.168.239.136","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"300","90.941513","fe80::ba60:88c7:a41f:1c12","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"301","90.941579","192.168.239.135","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"302","90.941712","fe80::d7d:cf27:c211:d803","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"303","90.941803","192.168.239.134","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"304","92.842539","fe80::ba60:88c7:a41f:1c12","ff02::2","ICMPv6","62","Router Solicitation"
"305","94.772854","VMware_ed:34:a0","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.137"
"306","94.772911","VMware_e0:b2:4c","VMware_ed:34:a0","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"307","94.772934","VMware_ed:34:96","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.136"
"308","94.772959","VMware_ed:34:82","VMware_e0:b2:4c","ARP","60","Who has 192.168.239.2? Tell 192.168.239.135"
"309","94.773004","VMware_e0:b2:4c","VMware_ed:34:96","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"310","94.773054","VMware_e0:b2:4c","VMware_ed:34:82","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"311","98.572508","fe80::31f1:9c03:32b5:c63","ff02::2","ICMPv6","62","Router Solicitation"
"312","99.150480","fe80::d7d:cf27:c211:d803","ff02::2","ICMPv6","62","Router Solicitation"
"313","101.428913","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 154#2] 34916  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"314","101.428982","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 156#2] 34900  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"315","101.429056","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 157#2] 443  >  34916 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"316","101.429095","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 158#2] 443  >  34900 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"317","106.549064","VMware_ed:34:8c","VMware_e0:b2:4c","ARP","42","Who has 192.168.239.2? Tell 192.168.239.134"
"318","106.549294","VMware_e0:b2:4c","VMware_ed:34:8c","ARP","42","192.168.239.2 is at 00:50:56:e0:b2:4c"
"319","109.621142","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 173#2] 34902  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"320","109.621215","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 174#2] 443  >  34902 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"321","114.086619","fe80::fa12:9c9c:16cc:6871","ff02::2","ICMPv6","62","Router Solicitation"
"322","115.512302","192.168.239.131","192.168.239.2","DNS","100","Standard query 0x7808 A connectivity-check.ubuntu.com OPT"
"323","115.512416","192.168.239.130","192.168.239.2","DNS","100","Standard query 0x290e A connectivity-check.ubuntu.com OPT"
"324","115.512493","192.168.239.133","192.168.239.2","DNS","100","Standard query 0x947d A connectivity-check.ubuntu.com OPT"
"325","115.512593","192.168.239.132","192.168.239.2","DNS","100","Standard query 0xdc8f A connectivity-check.ubuntu.com OPT"
"326","115.519331","VMware_e0:b2:4c","Broadcast","ARP","42","Who has 192.168.239.133? Tell 192.168.239.2"
"327","115.519394","VMware_e0:b2:4c","Broadcast","ARP","42","Who has 192.168.239.131? Tell 192.168.239.2"
"328","115.519433","VMware_e0:b2:4c","Broadcast","ARP","42","Who has 192.168.239.130? Tell 192.168.239.2"
"329","115.519517","192.168.239.2","192.168.239.132","DNS","292","Standard query response 0xdc8f A connectivity-check.ubuntu.com A 185.125.190.18 A 91.189.91.48 A 185.125.190.97 A 91.189.91.96 A 185.125.190.17 A 185.125.190.48 A 91.189.91.49 A 91.189.91.98 A 185.125.190.49 A 91.189.91.97 A 185.125.190.98 A 185.125.190.96 OPT"
"330","115.519883","VMware_10:01:ff","VMware_e0:b2:4c","ARP","60","192.168.239.133 is at 00:0c:29:10:01:ff"
"331","115.519901","192.168.239.2","192.168.239.133","DNS","292","Standard query response 0x947d A connectivity-check.ubuntu.com A 185.125.190.49 A 91.189.91.49 A 91.189.91.96 A 185.125.190.97 A 185.125.190.18 A 91.189.91.98 A 185.125.190.17 A 185.125.190.96 A 91.189.91.48 A 185.125.190.98 A 185.125.190.48 A 91.189.91.97 OPT"
